Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
oversized-heavy-unisex-t-shirt-white,,,,,,,,,m,,,,,,,,,100.0,shopify,-4,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-White.png?v=1776548726,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oversized-heavy-unisex-t-shirt-white,,,,,,,,,l,,,,,,,,,100.0,shopify,-3,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-White_6.png?v=1776536355,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oversized-heavy-unisex-t-shirt-white,,,,,,,,,xl,,,,,,,,,100.0,shopify,-3,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-White_3.png?v=1776536355,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oversized-heavy-unisex-t-shirt-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-White_5.png?v=1776536355,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oversized-heavy-unisex-t-shirt-black,Oversized Heavy Unisex T-Shirt - Black,"<p>Elevate your wardrobe with the Heavy-Weight Boxy Unisex T-Shirt. Built to last beyond the season, made out of 100% cotton with a heavy, premium feel. Designed for comfort and everyday wear.</p>
<p>High Quality: 100% Boulevard Cotton<br>Fabric weight: 260 GSM<br>Fit: Oversized fit<br>Gender: Unisex</p>
<p><strong>Size Chart</strong><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_4.png?v=1776815042"" alt=""""></strong></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Basic Oversized T-Shirt,Basic,true,Size,s,product.metafields.shopify.size,,,,,,,,100.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-Black.png?v=1776536173,1,"",false,,,,,adult,,,,,,,,,,,,,adults,,,,cotton,,crew,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,,active
oversized-heavy-unisex-t-shirt-black,,,,,,,,,m,,,,,,,,,100.0,shopify,-2,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-Black_4.png?v=1776536304,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oversized-heavy-unisex-t-shirt-black,,,,,,,,,l,,,,,,,,,100.0,shopify,-3,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-Black_6.png?v=1776536304,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oversized-heavy-unisex-t-shirt-black,,,,,,,,,xl,,,,,,,,,100.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-Black_2.png?v=1776536304,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
oversized-heavy-unisex-t-shirt-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/BoxyFit-Black_5.png?v=1776536304,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ringer-baby-tee-brown,Ringer Baby Tee - Brown,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Ringer Baby Tee,"Basic, New",true,Size,S,,,,,,,,,0.0,shopify,20,deny,manual,499.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/64_c5b13dbf-7fb4-4206-9d8d-f35caec9e5a4.png?v=1777042926,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,brown,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
ringer-baby-tee-brown,,,,,,,,,M,,,,,,,,,0.0,,0,deny,manual,499.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/65_9bc15540-a98e-4465-b0f1-69546672267c.png?v=1777042926,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-brown,,,,,,,,,L,,,,,,,,,0.0,,-6,deny,manual,499.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/66_a1777bec-b29e-4a9f-b697-79f9580fd188.png?v=1777042926,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-brown,,,,,,,,,XL,,,,,,,,,0.0,,-4,deny,manual,499.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-baby-blue,Ringer Baby Tee - Baby Blue,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Ringer Baby Tee,"Basic, New",true,Size,S,,,,,,,,,0.0,,-10,deny,manual,499.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/61_f59498e8-a2ba-48f8-937d-e827f623df72.png?v=1777042953,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,blue,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
ringer-baby-tee-baby-blue,,,,,,,,,M,,,,,,,,,0.0,,-10,deny,manual,499.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/62_a6b2ca8c-9b82-4a48-8262-d30261fd15c0.png?v=1777042952,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-baby-blue,,,,,,,,,L,,,,,,,,,0.0,shopify,20,deny,manual,499.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/63_7c461bf4-b8de-4195-813c-9b7ad7c0643d.png?v=1777042952,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-baby-blue,,,,,,,,,XL,,,,,,,,,0.0,shopify,18,deny,manual,499.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-white,Ringer Baby Tee - White,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Ringer Baby Tee,"Basic, New",true,Size,S,,,,,,,,,0.0,,-11,deny,manual,499.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/58_6a4c70ee-2bc7-4be4-a1be-56229f132e39.png?v=1777042979,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
ringer-baby-tee-white,,,,,,,,,M,,,,,,,,,0.0,,-10,deny,manual,499.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/60_a0cf60db-e897-4473-83a7-e91e188ad9a9.png?v=1777042979,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-white,,,,,,,,,L,,,,,,,,,0.0,shopify,18,deny,manual,499.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/59_417bc8b3-dc18-4375-8b29-407357389821.png?v=1777042979,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ringer-baby-tee-white,,,,,,,,,XL,,,,,,,,,0.0,,-4,deny,manual,499.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-brown,Basic Baby Tee - Brown,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Basic Baby Tee,"Basic, New",true,Size,S,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/53_37301bfd-7cd2-4d8d-86b1-8e6a1ceb802c.png?v=1777039353,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
basic-baby-tee-brown,,,,,,,,,M,,,,,,,,,100.0,shopify,-2,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/54_66f03eb6-03ba-431e-8f3d-57e186a0e30a.png?v=1777039353,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-brown,,,,,,,,,L,,,,,,,,,100.0,shopify,0,deny,manual,449.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-brown,,,,,,,,,XL,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-pink,Basic Baby Tee - Pink,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Basic Baby Tee,"Basic, New",true,Size,S,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/55_164dffbb-b607-4238-8122-b326bb731f84.png?v=1777039379,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,pink,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
basic-baby-tee-pink,,,,,,,,,M,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/57_069252b5-7a52-4592-90bd-41ee284550f7.png?v=1777039379,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-pink,,,,,,,,,L,,,,,,,,,100.0,shopify,-1,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/56_418b34cd-bab1-412c-ac07-e1a2acd03a18.png?v=1777039379,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-pink,,,,,,,,,XL,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-baby-blue,Basic Baby Tee - Baby Blue,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Basic Baby Tee,"Basic, New",true,Size,S,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/50_9f187010-f66a-4c60-b495-9722fde7a349.png?v=1777039405,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
basic-baby-tee-baby-blue,,,,,,,,,M,,,,,,,,,100.0,shopify,2,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/52_113f1322-0e6b-4f70-994a-04c5f3a97708.png?v=1777039405,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-baby-blue,,,,,,,,,L,,,,,,,,,100.0,shopify,3,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/51_c0bad129-d444-4953-a3c3-2367cb44d4d3.png?v=1777039405,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-baby-blue,,,,,,,,,XL,,,,,,,,,100.0,shopify,1,deny,manual,449.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-white,Basic Baby Tee - white,"<p>A fitted everyday essential designed to contour the body with ease. Crafted from soft, premium cotton with a smooth, breathable feel. Cut in a baby tee silhouette for a close fit that blends casual comfort with a clean, modern finish.<br></p>
<p> </p>
<p>High Quality: 95% Cotton - 5% Lycra<img><br>Fabric weight: 260 GSM<br>Fit: Body Contouring<br>Gender: Women</p>
<h4>Size Chart:</h4>
<p> </p>
<p><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_fe1ba577-3b98-416b-8633-2d57ea3816ff.png?v=1775255941"" alt=""""></p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Basic Baby Tee,"Basic, New",true,Size,S,,,,,,,,,100.0,shopify,-3,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/47_a7c8347f-8f7a-4fcb-a7ba-b687486b1680.png?v=1777039439,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,stretchable,white,cotton,,wide,,s; m; l; xl,short,female,crop-top,,,,,,,kg,,,active
basic-baby-tee-white,,,,,,,,,M,,,,,,,,,100.0,shopify,-6,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/49_5839a4ad-f841-4bc9-9941-45da14011344.png?v=1777039440,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-white,,,,,,,,,L,,,,,,,,,100.0,shopify,0,deny,manual,449.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/48_311b8356-154b-46f2-a0f1-6a29e7ae8b59.png?v=1777039440,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
basic-baby-tee-white,,,,,,,,,XL,,,,,,,,,100.0,shopify,2,deny,manual,449.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-burgundy,Relaxed Fit Polo T-Shirt - Burgundy,"<p>An everyday essential with a clean edge. Built for comfort, made out of 100% cotton with a breathable, structured feel. Designed for a relaxed fit and an elevated everyday look.</p>
<p>High Quality: 100% Cotton<br>Fabric weight: 280 GSM<br>Fit: Relaxed fit<br>Gender: Men</p>
<h4>
<strong>Size Chart </strong><strong></strong>
</h4>
<p> </p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_3.png?v=1775070884"" alt=""""></strong></p>
<p> </p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Polo T-Shirts,Basic,true,Size,s,product.metafields.shopify.size,,,,,,,RG-PO-TS-BRG-S,100.0,,-1,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBurgundy_a352f188-9c37-4bc5-a187-d12f610de268.png?v=1776022001,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,,burgundy,cotton,,,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,,active
polo-t-shirt-burgundy,,,,,,,,,m,,,,,,,,RG-PO-TS-BRG-M,100.0,,0,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBurgundy_4_5ff698cd-99b6-4c37-978e-cf3f9ba384d7.png?v=1776022001,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-burgundy,,,,,,,,,l,,,,,,,,RG-PO-TS-BRG-L,100.0,,0,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBurgundy_2_fd416543-ec91-4b76-8ad0-aa249afd41fa.png?v=1776022001,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-burgundy,,,,,,,,,xl,,,,,,,,RG-PO-TS-BRG-XL,100.0,shopify,20,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBurgundy_3_586f0674-76a8-46d0-9247-cb948737e614.png?v=1776022001,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-burgundy,,,,,,,,,2xl,,,,,,,,RG-PO-TS-BRG-2XL,100.0,shopify,49,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-black,Relaxed Fit Polo T-Shirt - Black,"<p>An everyday essential with a clean edge. Built for comfort, made out of 100% cotton with a breathable, structured feel. Designed for a relaxed fit and an elevated everyday look.</p>
<p>High Quality: 100% Cotton<br>Fabric weight: 280 GSM<br>Fit: Relaxed fit<br>Gender: Men</p>
<h4>
<strong>Size Chart </strong><strong></strong>
</h4>
<p> </p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_3.png?v=1775070884"" alt=""""></strong></p>
<p> </p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Polo T-Shirts,Basic,true,Size,s,product.metafields.shopify.size,,,,,,,RG-PO-TS-BLK-S,100.0,,-1,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBlack_b1ca8067-9490-439f-ba3f-80b7de7e17e1.png?v=1776022001,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,,black,cotton,,,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,,active
polo-t-shirt-black,,,,,,,,,m,,,,,,,,RG-PO-TS-BLK-M,100.0,,-1,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBlack_4_caab56b5-998f-4296-ac23-e1e1cab7c90e.png?v=1776022001,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-black,,,,,,,,,l,,,,,,,,RG-PO-TS-BLK-L,100.0,,-6,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBlack_2_ea98e03e-a56f-4448-9f8b-4fbf748382f7.png?v=1776021884,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-black,,,,,,,,,xl,,,,,,,,RG-PO-TS-BLK-XL,100.0,,-4,deny,manual,650.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloBlack_3_d7ecd206-756c-45d6-b810-dc5f1f499e02.png?v=1776021885,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-black,,,,,,,,,2xl,,,,,,,,RG-PO-TS-BLK-2XL,100.0,,-4,deny,manual,650.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-navy,Relaxed Fit Polo T-Shirt - Navy,"<p>An everyday essential with a clean edge. Built for comfort, made out of 100% cotton with a breathable, structured feel. Designed for a relaxed fit and an elevated everyday look.</p>
<p>High Quality: 100% Cotton<br>Fabric weight: 280 GSM<br>Fit: Relaxed fit<br>Gender: Men</p>
<h4>
<strong>Size Chart </strong><strong></strong>
</h4>
<p> </p>
<p><strong><img src=""https://cdn.shopify.com/s/files/1/0609/9238/9206/files/Size_Chart_Template_3.png?v=1775070884"" alt=""""></strong></p>
<p> </p>",Leveld,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Polo T-Shirts,Basic,true,Size,s,product.metafields.shopify.size,,,,,,,RG-PO-TS-NVY-S,100.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloNavy_49ead9c1-9f6c-4feb-8dec-a1123f463295.png?v=1776022001,1,"",false,,,212,,adult,,,,,,,,,,,,,adults,,,navy-1,cotton,,,,s; m; l; xl; 2xl,short,unisex,medium,,,,,,,kg,,,active
polo-t-shirt-navy,,,,,,,,,m,,,,,,,,RG-PO-TS-NVY-M,100.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloNavy_3_d27160f4-c1ec-4403-a859-1e181dae11fa.png?v=1776022001,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-navy,,,,,,,,,l,,,,,,,,RG-PO-TS-NVY-L,100.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloNavy_2_fedc1b08-160f-400f-bcfb-061fafa982f7.png?v=1776022001,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-navy,,,,,,,,,xl,,,,,,,,RG-PO-TS-NVY-XL,100.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0609/9238/9206/files/PoloNavy_4_e2ab03cd-9a97-4452-96ac-0c9bda9f67bc.png?v=1776022001,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
polo-t-shirt-navy,,,,,,,,,2xl,,,,,,,,RG-PO-TS-NVY-2XL,100.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
