ProcurementKey,DateKey,SupplierKey,ProductKey,QuantityRequested,UnitCost,TotalCost,LeadTimeDays,ReceivedDateKey,Status
349,20230305,1,22,50,357.50000000000006,17875.000000000004,,,Cancelled
350,20230420,1,22,50,357.50000000000006,17875.000000000004,9.0,20230429.0,Received
351,20230629,1,22,50,357.50000000000006,17875.000000000004,10.0,20230709.0,Received
352,20230817,1,22,50,357.50000000000006,17875.000000000004,,,Cancelled
353,20231103,1,22,50,357.50000000000006,17875.000000000004,8.0,20231111.0,Received
354,20240111,1,22,50,357.50000000000006,17875.000000000004,8.0,20240119.0,Received
355,20240313,1,22,50,357.50000000000006,17875.000000000004,9.0,20240322.0,Received
356,20240604,1,22,50,357.50000000000006,17875.000000000004,5.0,20240609.0,Received
357,20240727,1,22,50,357.50000000000006,17875.000000000004,,,Cancelled
358,20241002,1,22,50,357.50000000000006,17875.000000000004,10.0,20241012.0,Received
359,20241210,1,22,50,357.50000000000006,17875.000000000004,5.0,20241215.0,Received
360,20250204,1,22,50,357.50000000000006,17875.000000000004,9.0,20250213.0,Received
361,20250404,1,22,50,357.50000000000006,17875.000000000004,6.0,20250410.0,Received
362,20250620,1,22,50,357.50000000000006,17875.000000000004,10.0,20250630.0,Received
363,20250806,1,22,50,357.50000000000006,17875.000000000004,5.0,20250811.0,Received
364,20251002,1,22,50,357.50000000000006,17875.000000000004,5.0,20251007.0,Received
365,20251203,1,22,50,357.50000000000006,17875.000000000004,8.0,20251211.0,Received
366,20230326,1,23,50,357.50000000000006,17875.000000000004,10.0,20230405.0,Received
367,20230608,1,23,50,357.50000000000006,17875.000000000004,11.0,20230619.0,Received
368,20230829,1,23,50,357.50000000000006,17875.000000000004,,,Cancelled
369,20231105,1,23,50,357.50000000000006,17875.000000000004,7.0,20231112.0,Received
370,20240119,1,23,50,357.50000000000006,17875.000000000004,,,Cancelled
371,20240409,1,23,50,357.50000000000006,17875.000000000004,7.0,20240416.0,Received
372,20240619,1,23,50,357.50000000000006,17875.000000000004,8.0,20240627.0,Received
373,20240811,1,23,50,357.50000000000006,17875.000000000004,7.0,20240818.0,Received
374,20241004,1,23,50,357.50000000000006,17875.000000000004,6.0,20241010.0,Received
375,20241205,1,23,50,357.50000000000006,17875.000000000004,10.0,20241215.0,Received
376,20250123,1,23,50,357.50000000000006,17875.000000000004,9.0,20250201.0,Received
377,20250422,1,23,50,357.50000000000006,17875.000000000004,7.0,20250429.0,Received
378,20250607,1,23,50,357.50000000000006,17875.000000000004,7.0,20250614.0,Received
379,20250828,1,23,50,357.50000000000006,17875.000000000004,11.0,20250908.0,Received
380,20251115,1,23,50,357.50000000000006,17875.000000000004,6.0,20251121.0,Received
381,20260115,1,23,50,357.50000000000006,17875.000000000004,11.0,20260126.0,Received
382,20230320,1,24,50,462.52136599320585,23126.06829966029,5.0,20230325.0,Received
383,20230508,1,24,50,462.52136599320585,23126.06829966029,,,Confirmed
384,20230628,1,24,50,462.52136599320585,23126.06829966029,11.0,20230709.0,Received
385,20230822,1,24,50,462.52136599320585,23126.06829966029,6.0,20230828.0,Received
386,20231116,1,24,50,462.52136599320585,23126.06829966029,11.0,20231127.0,Received
387,20240209,1,24,50,462.52136599320585,23126.06829966029,5.0,20240214.0,Received
388,20240421,1,24,50,462.52136599320585,23126.06829966029,11.0,20240502.0,Received
389,20240613,1,24,50,462.52136599320585,23126.06829966029,5.0,20240618.0,Received
390,20240728,1,24,50,462.52136599320585,23126.06829966029,9.0,20240806.0,Received
391,20241009,1,24,50,462.52136599320585,23126.06829966029,6.0,20241015.0,Received
392,20241128,1,24,50,462.52136599320585,23126.06829966029,8.0,20241206.0,Received
393,20250216,1,24,50,462.52136599320585,23126.06829966029,10.0,20250226.0,Received
394,20250423,1,24,50,462.52136599320585,23126.06829966029,11.0,20250504.0,Received
395,20250708,1,24,50,462.52136599320585,23126.06829966029,,,Cancelled
396,20250921,1,24,50,462.52136599320585,23126.06829966029,7.0,20250928.0,Received
397,20251119,1,24,50,462.52136599320585,23126.06829966029,7.0,20251126.0,Received
398,20230318,1,25,50,357.50000000000006,17875.000000000004,10.0,20230328.0,Received
399,20230504,1,25,50,357.50000000000006,17875.000000000004,,,Confirmed
400,20230709,1,25,50,357.50000000000006,17875.000000000004,8.0,20230717.0,Received
401,20230825,1,25,50,357.50000000000006,17875.000000000004,10.0,20230904.0,Received
402,20231016,1,25,50,357.50000000000006,17875.000000000004,11.0,20231027.0,Received
403,20231212,1,25,50,357.50000000000006,17875.000000000004,6.0,20231218.0,Received
404,20240219,1,25,50,357.50000000000006,17875.000000000004,10.0,20240229.0,Received
405,20240516,1,25,50,357.50000000000006,17875.000000000004,10.0,20240526.0,Received
406,20240813,1,25,50,357.50000000000006,17875.000000000004,6.0,20240819.0,Received
407,20241026,1,25,50,357.50000000000006,17875.000000000004,5.0,20241031.0,Received
408,20250112,1,25,50,357.50000000000006,17875.000000000004,10.0,20250122.0,Received
409,20250302,1,25,50,357.50000000000006,17875.000000000004,,,Confirmed
410,20250501,1,25,50,357.50000000000006,17875.000000000004,,,Confirmed
411,20250714,1,25,50,357.50000000000006,17875.000000000004,11.0,20250725.0,Received
412,20250928,1,25,50,357.50000000000006,17875.000000000004,10.0,20251008.0,Received
413,20251127,1,25,50,357.50000000000006,17875.000000000004,10.0,20251207.0,Received
414,20260114,1,25,50,357.50000000000006,17875.000000000004,11.0,20260125.0,Received
415,20230224,1,26,50,357.50000000000006,17875.000000000004,6.0,20230302.0,Received
416,20230427,1,26,50,357.50000000000006,17875.000000000004,9.0,20230506.0,Received
417,20230707,1,26,50,357.50000000000006,17875.000000000004,8.0,20230715.0,Received
418,20230827,1,26,50,357.50000000000006,17875.000000000004,7.0,20230903.0,Received
419,20231013,1,26,50,357.50000000000006,17875.000000000004,7.0,20231020.0,Received
420,20240108,1,26,50,357.50000000000006,17875.000000000004,10.0,20240118.0,Received
421,20240227,1,26,50,357.50000000000006,17875.000000000004,7.0,20240305.0,Received
422,20240427,1,26,50,357.50000000000006,17875.000000000004,5.0,20240502.0,Received
423,20240722,1,26,50,357.50000000000006,17875.000000000004,5.0,20240727.0,Received
424,20240923,1,26,50,357.50000000000006,17875.000000000004,8.0,20241001.0,Received
425,20241109,1,26,50,357.50000000000006,17875.000000000004,9.0,20241118.0,Received
426,20250109,1,26,50,357.50000000000006,17875.000000000004,5.0,20250114.0,Received
427,20250317,1,26,50,357.50000000000006,17875.000000000004,,,Confirmed
428,20250614,1,26,50,357.50000000000006,17875.000000000004,,,Cancelled
429,20250826,1,26,50,357.50000000000006,17875.000000000004,7.0,20250902.0,Received
430,20251116,1,26,50,357.50000000000006,17875.000000000004,8.0,20251124.0,Received
431,20260120,1,26,50,357.50000000000006,17875.000000000004,9.0,20260129.0,Received
432,20230315,1,27,50,357.50000000000006,17875.000000000004,,,Confirmed
433,20230508,1,27,50,357.50000000000006,17875.000000000004,6.0,20230514.0,Received
434,20230702,1,27,50,357.50000000000006,17875.000000000004,9.0,20230711.0,Received
435,20230913,1,27,50,357.50000000000006,17875.000000000004,8.0,20230921.0,Received
436,20231114,1,27,50,357.50000000000006,17875.000000000004,5.0,20231119.0,Received
437,20240205,1,27,50,357.50000000000006,17875.000000000004,5.0,20240210.0,Received
438,20240413,1,27,50,357.50000000000006,17875.000000000004,,,Confirmed
439,20240629,1,27,50,357.50000000000006,17875.000000000004,8.0,20240707.0,Received
440,20240905,1,27,50,357.50000000000006,17875.000000000004,7.0,20240912.0,Received
441,20241115,1,27,50,357.50000000000006,17875.000000000004,8.0,20241123.0,Received
442,20250101,1,27,50,357.50000000000006,17875.000000000004,8.0,20250109.0,Received
443,20250216,1,27,50,357.50000000000006,17875.000000000004,9.0,20250225.0,Received
444,20250409,1,27,50,357.50000000000006,17875.000000000004,7.0,20250416.0,Received
445,20250622,1,27,50,357.50000000000006,17875.000000000004,11.0,20250703.0,Received
446,20250828,1,27,50,357.50000000000006,17875.000000000004,10.0,20250907.0,Received
447,20251017,1,27,50,357.50000000000006,17875.000000000004,8.0,20251025.0,Received
448,20251220,1,27,50,357.50000000000006,17875.000000000004,7.0,20251227.0,Received
449,20230311,1,28,50,357.50000000000006,17875.000000000004,5.0,20230316.0,Received
450,20230517,1,28,50,357.50000000000006,17875.000000000004,9.0,20230526.0,Received
451,20230729,1,28,50,357.50000000000006,17875.000000000004,8.0,20230806.0,Received
452,20230926,1,28,50,357.50000000000006,17875.000000000004,6.0,20231002.0,Received
453,20231119,1,28,50,357.50000000000006,17875.000000000004,5.0,20231124.0,Received
454,20240207,1,28,50,357.50000000000006,17875.000000000004,6.0,20240213.0,Received
455,20240411,1,28,50,357.50000000000006,17875.000000000004,9.0,20240420.0,Received
456,20240529,1,28,50,357.50000000000006,17875.000000000004,,,Cancelled
457,20240808,1,28,50,357.50000000000006,17875.000000000004,11.0,20240819.0,Received
458,20241005,1,28,50,357.50000000000006,17875.000000000004,8.0,20241013.0,Received
459,20241215,1,28,50,357.50000000000006,17875.000000000004,7.0,20241222.0,Received
460,20250131,1,28,50,357.50000000000006,17875.000000000004,9.0,20250209.0,Received
461,20250321,1,28,50,357.50000000000006,17875.000000000004,,,Confirmed
462,20250515,1,28,50,357.50000000000006,17875.000000000004,11.0,20250526.0,Received
463,20250806,1,28,50,357.50000000000006,17875.000000000004,11.0,20250817.0,Received
464,20251022,1,28,50,357.50000000000006,17875.000000000004,9.0,20251031.0,Received
465,20251225,1,28,50,357.50000000000006,17875.000000000004,5.0,20251230.0,Received
466,20230330,1,29,50,462.52136599320585,23126.06829966029,6.0,20230405.0,Received
467,20230615,1,29,50,462.52136599320585,23126.06829966029,9.0,20230624.0,Received
468,20230908,1,29,50,462.52136599320585,23126.06829966029,10.0,20230918.0,Received
469,20231028,1,29,50,462.52136599320585,23126.06829966029,7.0,20231104.0,Received
470,20231226,1,29,50,462.52136599320585,23126.06829966029,7.0,20240102.0,Received
471,20240323,1,29,50,462.52136599320585,23126.06829966029,5.0,20240328.0,Received
472,20240602,1,29,50,462.52136599320585,23126.06829966029,10.0,20240612.0,Received
473,20240803,1,29,50,462.52136599320585,23126.06829966029,,,Cancelled
474,20241008,1,29,50,462.52136599320585,23126.06829966029,6.0,20241014.0,Received
475,20241216,1,29,50,462.52136599320585,23126.06829966029,7.0,20241223.0,Received
476,20250212,1,29,50,462.52136599320585,23126.06829966029,,,Confirmed
477,20250428,1,29,50,462.52136599320585,23126.06829966029,5.0,20250503.0,Received
478,20250701,1,29,50,462.52136599320585,23126.06829966029,8.0,20250709.0,Received
479,20250826,1,29,50,462.52136599320585,23126.06829966029,11.0,20250906.0,Received
480,20251117,1,29,50,462.52136599320585,23126.06829966029,8.0,20251125.0,Received
481,20230315,1,30,50,357.50000000000006,17875.000000000004,5.0,20230320.0,Received
482,20230508,1,30,50,357.50000000000006,17875.000000000004,5.0,20230513.0,Received
483,20230720,1,30,50,357.50000000000006,17875.000000000004,10.0,20230730.0,Received
484,20230914,1,30,50,357.50000000000006,17875.000000000004,6.0,20230920.0,Received
485,20231208,1,30,50,357.50000000000006,17875.000000000004,11.0,20231219.0,Received
486,20240304,1,30,50,357.50000000000006,17875.000000000004,6.0,20240310.0,Received
487,20240525,1,30,50,357.50000000000006,17875.000000000004,8.0,20240602.0,Received
488,20240821,1,30,50,357.50000000000006,17875.000000000004,7.0,20240828.0,Received
489,20241010,1,30,50,357.50000000000006,17875.000000000004,7.0,20241017.0,Received
490,20241203,1,30,50,357.50000000000006,17875.000000000004,8.0,20241211.0,Received
491,20250204,1,30,50,357.50000000000006,17875.000000000004,11.0,20250215.0,Received
492,20250404,1,30,50,357.50000000000006,17875.000000000004,6.0,20250410.0,Received
493,20250614,1,30,50,357.50000000000006,17875.000000000004,7.0,20250621.0,Received
494,20250817,1,30,50,357.50000000000006,17875.000000000004,7.0,20250824.0,Received
495,20251112,1,30,50,357.50000000000006,17875.000000000004,7.0,20251119.0,Received
496,20260118,1,30,50,357.50000000000006,17875.000000000004,7.0,20260125.0,Received
497,20230325,1,31,50,357.50000000000006,17875.000000000004,7.0,20230401.0,Received
498,20230621,1,31,50,357.50000000000006,17875.000000000004,6.0,20230627.0,Received
499,20230819,1,31,50,357.50000000000006,17875.000000000004,,,Cancelled
500,20231019,1,31,50,357.50000000000006,17875.000000000004,6.0,20231025.0,Received
501,20240116,1,31,50,357.50000000000006,17875.000000000004,10.0,20240126.0,Received
502,20240314,1,31,50,357.50000000000006,17875.000000000004,7.0,20240321.0,Received
503,20240530,1,31,50,357.50000000000006,17875.000000000004,5.0,20240604.0,Received
504,20240717,1,31,50,357.50000000000006,17875.000000000004,8.0,20240725.0,Received
505,20241006,1,31,50,357.50000000000006,17875.000000000004,5.0,20241011.0,Received
506,20241215,1,31,50,357.50000000000006,17875.000000000004,10.0,20241225.0,Received
507,20250303,1,31,50,357.50000000000006,17875.000000000004,10.0,20250313.0,Received
508,20250518,1,31,50,357.50000000000006,17875.000000000004,8.0,20250526.0,Received
509,20250806,1,31,50,357.50000000000006,17875.000000000004,,,Confirmed
510,20251025,1,31,50,357.50000000000006,17875.000000000004,8.0,20251102.0,Received
511,20260116,1,31,50,357.50000000000006,17875.000000000004,,,Confirmed
512,20230322,1,32,50,357.50000000000006,17875.000000000004,11.0,20230402.0,Received
513,20230531,1,32,50,357.50000000000006,17875.000000000004,6.0,20230606.0,Received
514,20230813,1,32,50,357.50000000000006,17875.000000000004,10.0,20230823.0,Received
515,20231025,1,32,50,357.50000000000006,17875.000000000004,8.0,20231102.0,Received
516,20231221,1,32,50,357.50000000000006,17875.000000000004,11.0,20240101.0,Received
517,20240305,1,32,50,357.50000000000006,17875.000000000004,5.0,20240310.0,Received
518,20240521,1,32,50,357.50000000000006,17875.000000000004,6.0,20240527.0,Received
519,20240731,1,32,50,357.50000000000006,17875.000000000004,9.0,20240809.0,Received
520,20240926,1,32,50,357.50000000000006,17875.000000000004,11.0,20241007.0,Received
521,20241217,1,32,50,357.50000000000006,17875.000000000004,8.0,20241225.0,Received
522,20250216,1,32,50,357.50000000000006,17875.000000000004,8.0,20250224.0,Received
523,20250429,1,32,50,357.50000000000006,17875.000000000004,,,Confirmed
524,20250619,1,32,50,357.50000000000006,17875.000000000004,9.0,20250628.0,Received
525,20250903,1,32,50,357.50000000000006,17875.000000000004,8.0,20250911.0,Received
526,20251027,1,32,50,357.50000000000006,17875.000000000004,6.0,20251102.0,Received
527,20251221,1,32,50,357.50000000000006,17875.000000000004,5.0,20251226.0,Received
528,20230220,1,33,50,357.50000000000006,17875.000000000004,8.0,20230228.0,Received
529,20230418,1,33,50,357.50000000000006,17875.000000000004,8.0,20230426.0,Received
530,20230608,1,33,50,357.50000000000006,17875.000000000004,6.0,20230614.0,Received
531,20230730,1,33,50,357.50000000000006,17875.000000000004,6.0,20230805.0,Received
532,20231010,1,33,50,357.50000000000006,17875.000000000004,9.0,20231019.0,Received
533,20231124,1,33,50,357.50000000000006,17875.000000000004,11.0,20231205.0,Received
534,20240207,1,33,50,357.50000000000006,17875.000000000004,7.0,20240214.0,Received
535,20240506,1,33,50,357.50000000000006,17875.000000000004,,,Confirmed
536,20240719,1,33,50,357.50000000000006,17875.000000000004,7.0,20240726.0,Received
537,20241004,1,33,50,357.50000000000006,17875.000000000004,,,Confirmed
538,20241130,1,33,50,357.50000000000006,17875.000000000004,,,Confirmed
539,20250219,1,33,50,357.50000000000006,17875.000000000004,8.0,20250227.0,Received
540,20250412,1,33,50,357.50000000000006,17875.000000000004,10.0,20250422.0,Received
541,20250703,1,33,50,357.50000000000006,17875.000000000004,10.0,20250713.0,Received
542,20250925,1,33,50,357.50000000000006,17875.000000000004,11.0,20251006.0,Received
543,20251129,1,33,50,357.50000000000006,17875.000000000004,10.0,20251209.0,Received
544,20230314,1,34,50,426.2312280460466,21311.56140230233,6.0,20230320.0,Received
545,20230531,1,34,50,426.2312280460466,21311.56140230233,8.0,20230608.0,Received
546,20230822,1,34,50,426.2312280460466,21311.56140230233,6.0,20230828.0,Received
547,20231107,1,34,50,426.2312280460466,21311.56140230233,7.0,20231114.0,Received
548,20240113,1,34,50,426.2312280460466,21311.56140230233,7.0,20240120.0,Received
549,20240327,1,34,50,426.2312280460466,21311.56140230233,7.0,20240403.0,Received
550,20240511,1,34,50,426.2312280460466,21311.56140230233,6.0,20240517.0,Received
551,20240625,1,34,50,426.2312280460466,21311.56140230233,9.0,20240704.0,Received
552,20240822,1,34,50,426.2312280460466,21311.56140230233,10.0,20240901.0,Received
553,20241101,1,34,50,426.2312280460466,21311.56140230233,10.0,20241111.0,Received
554,20241230,1,34,50,426.2312280460466,21311.56140230233,9.0,20250108.0,Received
555,20250309,1,34,50,426.2312280460466,21311.56140230233,7.0,20250316.0,Received
556,20250426,1,34,50,426.2312280460466,21311.56140230233,,,Cancelled
557,20250701,1,34,50,426.2312280460466,21311.56140230233,5.0,20250706.0,Received
558,20250823,1,34,50,426.2312280460466,21311.56140230233,9.0,20250901.0,Received
559,20251119,1,34,50,426.2312280460466,21311.56140230233,7.0,20251126.0,Received
560,20260105,1,34,50,426.2312280460466,21311.56140230233,8.0,20260113.0,Received
561,20230315,1,35,90,329.45000000000005,29650.500000000004,5.0,20230320.0,Received
562,20230603,1,35,90,329.45000000000005,29650.500000000004,11.0,20230614.0,Received
